Japanese Name,English Name,
株式会社日住サービス,Nissumi Service Co., Ltd.,
スターツアメニティー株式会社,Starts Amenity Co., Ltd.,
シーズクリエイト株式会社,Seeds Create Co., Ltd.,
株式会社エスグラントコーポレーション,S-Grant Corporation Co., Ltd.,
サーラ住宅株式会社,Sala Housing Co., Ltd.,
株式会社ディア・ライフ,Dear Life Co., Ltd.,
京成電鉄株式会社,Keisei Electric Railway Co., Ltd.,
名古屋鉄道株式会社,Nagoya Railway Co., Ltd.,
近鉄グループホールディングス株式会社,Kintetsu Group Holdings Co., Ltd.,
阪神電気鉄道株式会社,Hanshin Electric Railway Co., Ltd.,
南海電気鉄道株式会社,Nankai Electric Railway Co., Ltd.,
Ｌマネジメント株式会社,L Management Co., Ltd.,
越後交通株式会社,Echigo Kotsu Co., Ltd.,
静岡鉄道株式会社,Shizuoka Railway Co., Ltd.,
株式会社じょうてつ,Jotetsu Co., Ltd.,
豊橋鉄道株式会社,Toyohashi Railway Co., Ltd.,
岳南鉄道株式会社,Gakunan Railway Co., Ltd.,
遠州鉄道株式会社,Enshu Railway Co., Ltd.,
小湊鉄道株式会社,Kominato Railway Co., Ltd.,
秩父鉄道株式会社,Chichibu Railway Co., Ltd.,
東京臨海高速鉄道株式会社,Tokyo Waterfront Rapid Railway Co., Ltd.,
北海道中央バス株式会社,Hokkaido Chuo Bus Co., Ltd.,
淡路交通株式会社,Awaji Kotsu Co., Ltd.,
関東バス株式会社,Kanto Bus Co., Ltd.,
近物レックス株式会社,Kinmono Rex Co., Ltd.,
立山黒部貫光株式会社,Tateyama Kurobe Kanko Co., Ltd.,
日本郵船株式会社,NYK Line Co., Ltd.,
株式会社中央倉庫,Chuo Warehouse Co., Ltd.,
株式会社オーナミ,Onami Co., Ltd.,
東北放送株式会社,Tohoku Broadcasting Co., Ltd.,
株式会社ＭＢＳメディアホールディングス,MBS Media Holdings Co., Ltd.,
長崎放送株式会社,Nagasaki Broadcasting Co., Ltd.,
ＲＳＫホールディングス株式会社,RSK Holdings Co., Ltd.,
青森放送株式会社,Aomori Broadcasting Co., Ltd.,
四国放送株式会社,Shikoku Broadcasting Co., Ltd.,
ソフトバンク株式会社,Softbank Corp.,
株式会社ＮＴＴドコモ,NTT Docomo Inc.,
中部瓦斯株式会社,Chubu Gas Co., Ltd.,
北陸瓦斯株式会社,Hokuriku Gas Co., Ltd.,
広島ガス株式会社,Hiroshima Gas Co., Ltd.,
西部ガスホールディングス株式会社,Seibu Gas Holdings Co., Ltd.,
日本瓦斯株式会社,Nippon Gas Co., Ltd.,
宮崎瓦斯株式会社,Miyazaki Gas Co., Ltd.,
朝日観光株式会社,Asahi Kanko Co., Ltd.,
ＡＣＡＯ　ＳＰＡ＆ＲＥＳＯＲＴ株式会社,ACAO SPA & RESORT Co., Ltd.,
武蔵野興業株式会社,Musashino Kogyo Co., Ltd.,
オーエス株式会社,OS Co., Ltd.,
東京都競馬株式会社,Tokyo Horse Racing Co., Ltd.,
株式会社歌舞伎座,Kabukiza Co., Ltd.,
株式会社明治座,Meijiza Co., Ltd.,
株式会社御園座,Misonoza Co., Ltd.,
株式会社　名古屋スポーツセンター,Nagoya Sports Center Co., Ltd.,
株式会社六石ゴルフ倶楽部,Rokugoku Golf Club Co., Ltd.,
株式会社飯能ゴルフ倶楽部,Hanno Golf Club Co., Ltd.,
株式会社相模原ゴルフクラブ,Sagamihara Golf Club Co., Ltd.,
株式会社　筑波ゴルフコース,Tsukuba Golf Course Co., Ltd.,
日本観光ゴルフ株式会社,Nippon Kanko Golf Co., Ltd.,
通天閣観光株式会社,Tsutenkaku Tourism Co., Ltd.,
浜名湖観光開発株式会社,Hamanako Tourism Development Co., Ltd.,
株式会社犬山カンツリー倶楽部,Inuyama Country Club Co., Ltd.,
株式会社中山カントリークラブ,Nakayama Country Club Co., Ltd.,
松山観光ゴルフ株式会社,Matsuyama Kanko Golf Co., Ltd.,
株式会社三好ゴルフ倶楽部,Miyoshi Golf Club Co., Ltd.,
南国産業開発株式会社,Nangoku Industrial Development Co., Ltd.,
鳴門ゴルフ株式会社,Naruto Golf Co., Ltd.,
株式会社　表蔵王国際ゴルフクラブ,Omote Zao International Golf Club Co., Ltd.,
株式会社富山ゴルフ,Toyama Golf Co., Ltd.,
三原京覧開発　株式会社,Mihara Kyoran Development Co., Ltd.,
株式会社金太郎温泉,Kintaro Onsen Co., Ltd.,
尾道ゴルフ観光株式会社,Onomichi Golf Tourism Co., Ltd.,
山陽開発株式会社,Sanyo Development Co., Ltd.,
株式会社京ヶ野ゴルフ倶楽部,Kyogano Golf Club Co., Ltd.,
土佐観光施設株式会社,Tosa Tourist Facility Co., Ltd.,
株式会社宇都宮ゴルフクラブ,Utsunomiya Golf Club Co., Ltd.,
株式会社滋賀ゴルフ倶楽部,Shiga Golf Club Co., Ltd.,
株式会社小原カントリークラブ,Ohara Country Club Co., Ltd.,
株式会社サイプレスクラブ,Cypress Club Co., Ltd.,
株式会社イーグルポイントゴルフクラブ,Eagle Point Golf Club Co., Ltd.,
有馬冨士開発株式会社,Arima Fuji Development Co., Ltd.,
南部富士株式会社,Nanbu Fuji Co., Ltd.,
太養興産株式会社,Taiyo Kosan Co., Ltd.,
株式会社白洋舍,Hakuyosha Co., Ltd.,
東京中小企業投資育成株式会社,Tokyo Small and Medium Enterprise Investment and Development Co., Ltd.,
大阪中小企業投資育成株式会社,Osaka Small and Medium Enterprise Investment and Development Co., Ltd.,
株式会社白青舎,Hakuseisha Co., Ltd.,
日本管財株式会社,Nippon Kanzai Co., Ltd.,
三菱総研ＤＣＳ株式会社,Mitsubishi Research Institute DCS Co., Ltd.,
東京博善株式会社,Tokyo Hakuzen Co., Ltd.,
株式会社Ｃ＆Ｉ　Ｈｏｌｄｉｎｇｓ,C&I Holdings Co., Ltd.,
ワタベウェディング株式会社,Watabe Wedding Co., Ltd.,
ＳＢテクノロジー株式会社,SB Technology Co., Ltd.,
株式会社きずな,Kizuna Co., Ltd.,
株式会社　構造計画研究所,Structural Planning Institute Co., Ltd.,
三井情報株式会社,Mitsui Information Co., Ltd.,
カルチュア・コンビニエンス・クラブ株式会社,Culture Convenience Club Co., Ltd.,
株式会社ＲＩＣＡＲＯ　ＪＡＰＡＮ,RICARO Co., Ltd. JAPAN,
図研エルミック株式会社,Zuken Elmic Co., Ltd.,
ソフトブレーン株式会社,Softbrain Co., Ltd.,
日本ハウズイング株式会社,Nippon Housing Co., Ltd.,
セントラルスポーツ株式会社,Central Sports Co., Ltd.,
デジタル・アドバタイジング・コンソーシアム株式会社,Digital Advertising Consortium Co., Ltd.,
パナソニックインフォメーションシステムズ株式会社,Panasonic Information Systems Co., Ltd.,
シダックス株式会社,Shidax Co., Ltd.,
ロングライフホールディング株式会社,Long Life Holding Co., Ltd.,
ビジネス・ワンホールディングス株式会社,Business One Holdings Co., Ltd.,
株式会社ベリサーブ,Veriserve Co., Ltd.,
株式会社リサ・パートナーズ,Lisa Partners Co., Ltd.,
洛王セレモニー株式会社,Rakuo Ceremony Co., Ltd.,
株式会社ＣＨＩＮＴＡＩ,CHINTAI Co., Ltd.,
株式会社ＵＣＳ,UCS Co., Ltd.,
株式会社夢テクノロジー,Yume Technology Co., Ltd.,
株式会社ヴィンクス,Vinx Co., Ltd.,
ジェイズ・コミュニケーション株式会社,J's Communication Co., Ltd.,
株式会社住宅あんしん保証,Housing Anshin Guarantee Co., Ltd.,
株式会社カービュー,Carview Co., Ltd.,
サイバーコム株式会社,Cybercom Co., Ltd.,
ザ・ダウ・ケミカル・カンパニー,The Dow Chemical Company,
インターナショナル・ビジネス・マシーンズ・コーポレーション,International Business Machines Corporation,
ナショナル・オーストラリア・バンク・リミテッド,National Australia Bank Limited,
テレフォニカ・エセ・アー,TELEFONICA ESE AA,
アメリカン・エキスプレス・カンパニー,AMERICAN EXPRESS COMPANY,
ビーシーイー・インク,BCE INC.,
ウエストパック・バンキング・コーポレーション,WESTPAC BANKING CORPORATION,
ザ・プロクター・アンド・ギャンブル・カンパニー,THE PROCTER & GAMBLE COMPANY,
コメルツバンク・アクツィエンゲゼルシャフト,COMMERZBANK AKZIENGESELLSCHAFT,
バークレイズ・ピーエルシー,BARCLAYS PLC,
マクドナルド・コーポレーション,MCDONALDS CORPORATION,
ネクストエラ・エネルギー・インク,NEXTERA ENERGY INC.,
イーライ・リリー・アンド・カンパニー,ELI LILLY AND COMPANY,
バンク・オブ・アメリカ・コーポレーション（Ｂａｎｋ　ｏｆ　Ａｍｅｒｉｃａ　Ｃｏｒｐｏｒａｔｉｏｎ）,BANK OF AMERICA CORPORATION,
ビーピー・ピーエルシー,BP PLC,
アメリカン・インターナショナル・グループ・インク,AMERICAN INTERNATIONAL GROUP INC.,
ジェー・ピー・モルガン・チェース・アンド・カンパニー（ＪＰＭｏｒｇａｎ　Ｃｈａｓｅ　＆　Ｃｏ．）,JPMORGAN CHASE & CO.,
ＡＦＬＡＣ　Ｉｎｃｏｒｐｏｒａｔｅｄ,AFLAC INCORPORATED,
バイエル・アクツィーエンゲゼルシャフト,BEYER AKZIENGESELLSCHAFT,
アルカテル・ルーセント,ALCATEL LUCENT,
モトローラ・ソリューションズ・インク,MOTOROLA SOLUTIONS INC.,
クレディ・スイス・グループＡＧ,CREDIT SUISSE GROUP AG,
セバン・トレント・ピーエルシー,SEVERN TRENT PLC,
バンコ・サンタンデール・エセ・アー,BANCO SANTANDER ESSE AA,
ドイツ銀行,DEUTSCHE BANK,
テキサス・インスツルメンツ・インコーポレイテッド,TEXAS INSTRUMENTS INCORPORATED,
ザ・コリア・ファンド・インク,THE KOREA FUND INC.,
ポスコ・ホールディングス・インク,POSCO HOLDINGS INC.,
サノフィ,SANOFI,
テンプルトン・ドラゴン・ファンド・インク,TEMPLETON DRAGON FUND INC.,
ブリストル・マイヤーズ　スクイブ・カンパニー,BRISTOL MYERS SQUIBB COMPANY,
マイクロソフトコーポレーション,MICROSOFT CORPORATION,
ワイ・ティー・エル・コーポレーション・バーハッド,YTL CORPORATION BERHAD,
ドイツテレコム・アーゲー,DEUTSCHE TELEKOM AG,
ニュースキン・エンタープライジズ・インク,NU SKIN ENTERPRISES INC.,
ソシエテ・ジェネラル,SOCIÉTÉ GENERALE,
ヘンダーソン・ランド・ディベロプメント・カンパニー・リミテッド,HENDERSON LAND DEVELOPMENT COMPANY LIMITED.,
オレンジ,ORANGE,
インテル・コーポレーション,Intel Corporation,
シスコ・システムズ・インク,Cisco Systems Inc.,
テルストラ・コーポレーション・リミテッド,Telstra Corporation Limited,
エンデサ,Endesa,
アプライド　マテリアルズ　インク,Applied Materials Inc.,
ユービーエス・エイ・ジー,UBS AG,
ダイムラー・アーゲー,Daimler AG,
ファイザー・インク,Pfizer Inc.,
ザ・ゴールドマン・サックス・グループ・インク,The Goldman Sachs Group, Inc.,
ビー・エヌ・ピー・パリバ,BNP Paribas,
ゼネラル・エレクトリック・キャピタル・コーポレーション,General Electric Capital Corporation,
シティグループ・インク,CITIGROUP INC.,
ザ　コカ・コーラ　カンパニー,The Coca-Cola Company,
モルガン・スタンレー,MORGAN STANLEY,
オーストラリア・コモンウェルス銀行,COMMONWEALTH BANK OF AUSTRALIA,
アジレント・テクノロジーズ・インク,AGILENT TECHNOLOGIES INC.,
ゴールドマン・サックス・インターナショナル,GOLDMAN SACHS INTERNATIONAL,
ＭＵＦＧセキュリティーズＥＭＥＡ・ピーエルシー,MUFG SECURITIES EMEA PLC,
スリーエム　カンパニー,3M COMPANY,
エイチエスビーシー・ファイナンス・コーポレーション,HSBC FINANCE CORPORATION,
ＨＰ　インク,HP INK,
ドイツポスト・アーゲー,DEUTSCHE POST AG,
グラクソスミスクライン・ピーエルシー,GLAXOSMITHKLINE PLC,
アドビ・インク,ADOBE INK,
バクスター　インターナショナル　インコーポレィテッド,BAXTER INTERNATIONAL INCORPORATED,
株式會社ケーティー（ＫＴ　Ｃｏｒｐｏｒａｔｉｏｎ）,KT CORPORATION,
ゼネラル・エレクトリック・カンパニー,GENERAL ELECTRIC COMPANY,
トヨタ　モーター　クレジット　コーポレーション,TOYOTA MOTOR CREDIT CORPORATION,
ルノー,RENAULT,
アマゾン・ドット・コム・インク,AMAZON.COM INC.,
大田リバーサイド・エクスプレスウェイ・ファンディング・ピーエルシー,OTA RIVERSIDE EXPRESSWAY FUNDING PLC,
キャボット・マイクロエレクトロニクス・コーポレーション,CABOT MICROELECTRONICS CORPORATION,
ジンマー・バイオメット・ホールディングス・インク,ZIMMER BIOMET HOLDINGS INC.,
プルデンシャル・ファイナンシャル・インク,PRUDENTIAL FINANCIAL INC.,
マーシュ・アンド・マクレナン・カンパニーズ・インク,MARSH & MCLENNAN COMPANIES, INC.,
コーペラティブ・ラボバンク・ウー・アー,COOPERATIVE RABOBANK WOO AH,
バンク・オブ・チャイナ香港（ホールディングス）リミテッド,BANK OF CHINA HONG KONG (HOLDINGS) LIMITED,
エドワーズ・ライフサイエンス・コーポレーション,EDWARDS LIFESCIENCES CORPORATION,
チャイナ・テレコム・コーポレーション・リミテッド,CHINA TELECOM CORPORATION LIMITED,
エア・リキード・エス・エー（Ｌ’ＡＩＲ　ＬＩＱＵＩＤＥ　Ｓ．Ａ．）,AIR LIQUIDE S.A. (L’AIR LIQUIDE S.A.),
シンガポール・ポスト・リミテッド,SINGAPORE POST LIMITED,
チョンホア・テレコム・カンパニー・リミテッド,CHONGHUA TELECOM COMPANY LIMITED,
シンセン・インベストメント・ホールディングス・ベイ・エリア・ディベロップメント・カンパニー・リミテッド,SHENZHEN INVESTMENT HOLDINGS BAY AREA DEVELOPMENT COMPANY LIMITED,
中国人民財産保険株式会社,CHINA PEOPLE'S PROPERTY INSURANCE CO., LTD.,
エイアイジーエフピー・キャピタル・ファンディング・コープ,AIGFP CAPITAL FUNDING CORP.,
チャイナ・ライフ・インシュアランス・カンパニー・リミテッド,CHINA LIFE INSURANCE COMPANY LIMITED,
セミコンダクター・マニュファクチュアリング・インターナショナル・コーポレーション,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,
ジョンソン・エンド・ジョンソン,JOHNSON & JOHNSON,
ピンアン・インシュアランス（グループ）カンパニー・オブ・チャイナ・リミテッド（中国平安保険（集団）股フン有限公司）,PING AN INSURANCE (GROUP) COMPANY OF CHINA LIMITED (CHINA PING AN INSURANCE (GROUP) CO., LTD.),
コスコ・シッピング・ディベロップメント・カンパニー・リミテッド,COSCO SHIPPING DEVELOPMENT COMPANY LIMITED,
チャイナ　パワー　インターナショナル　デベロップメント　リミテッド,CHINA POWER INTERNATIONAL DEVELOPMENT LIMITED.,
ビート・ホールディングス・リミテッド　（貝�ｺ控股有限公司、Ｂｅａｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,BEAT HOLDINGS LIMITED,
クレディ・スイス・グループ・ファイナンス（ガーンジー）リミテッド,CREDIT SUISSE GROUP FINANCE (GUERNSEY) LIMITED,
トヨタ　ファイナンス　オーストラリア　リミテッド,TOYOTA FINANCE AUSTRALIA LIMITED,
エネル・エスピーエー,ENEL SPA,
エア・チャイナ・リミテッド,AIR CHINA LIMITED,
メディシノバ・インク,MEDICINOVA INC.,
インフォシス・リミテッド,INFOSYS LIMITED,
現代キャピタル・サービシズ・インク,HYUNDAI CAPITAL SERVICES INC.,
オーストラリア・ニュージーランド銀行,AUSTRALIA AND NEW ZEALAND BANK,
シャンハイ・エレクトリック・グループ・カンパニー・リミテッド,SHANGHAI ELECTRIC GROUP COMPANY LIMITED,
チャイナ・シェンフア・エナジー・カンパニー・リミテッド,CHINA SHENHUA ENERGY COMPANY LIMITED,
アナログ・デバイセズ・インク,ANALOG DEVICES, INC.,
交通銀行股イ分有限公司,BANK OF COMMUNICATIONS CO., LTD.,
コスコ・シッピング・ホールディングス・カンパニー・リミテッド,COSCO SHIPPING HOLDINGS COMPANY LIMITED.,
フランス電力,FRENCH ELECTRIC POWER,
イーエムシー・コーポレーション,EMC CORPORATION,
中国建設銀行股イ分有限公司,CHINA CONSTRUCTION BANK LTD.,
クアルコム・インコーポレーテッド,QUALCOMM INCORPORATED,
東風汽車集団股イ分有限公司,DONGFENG MOTOR GROUP IBUN CO., LTD.,
アイシーアイシーアイ・バンク・リミテッド,ICIC BANK LIMITED,
ロッテ・ショッピング・カンパニー・リミテッド（Ｌｏｔｔｅ　Ｓｈｏｐｐｉｎｇ　Ｃｏ．，　Ｌｔｄ．）,LOTTE SHOPPING CO., LTD.,
ノボ　ノルディスクＡ／Ｓ,NOVO NORDISK A/S,
中国銀行股イ分有限公司,BANK OF CHINA IBUN CO., LTD.,
バークレイズ・バンク・ピーエルシー,BARCLAYS BANK PLC,
招商銀行股イ分有限公司,CHINA MERCHANTS BANK LTD.,
中国工商銀行股イ分有限公司,INDUSTRIAL AND COMMERCIAL BANK OF CHINA CO., LTD.,
チャイナ・コール・エナジー・カンパニー・リミテッド,CHINA COAL ENERGY COMPANY LIMITED,
ナットウエスト・マーケッツ・ピーエルシー,NATWEST MARKETS PLC,
チャイナ・シティック・バンク・コーポレーション・リミテッド,CHINA CITIC BANK CORPORATION LIMITED,
ロイヤル・バンク・オブ・カナダ,ROYAL BANK OF CANADA,
メキシコ合衆国,UNITED MEXICO,
欧州投資銀行,EUROPEAN INVESTMENT BANK,
韓国産業銀行,KOREA INDUSTRIAL BANK,
アルゼンチン共和国,REPUBLIC OF ARGENTINA,
オーストリア輸出銀行,AUSTRIAN EXPORT BANK,
欧州評議会開発銀行,COUNCIL OF EUROPE DEVELOPMENT BANK,
スウェーデン輸出信用銀行,SWEDISH EXPORT CREDIT BANK,
中国中信集団有限公司（ＣＩＴＩＣ　Ｇｒｏｕｐ　Ｃｏｒｐｏｒａｔｉｏｎ）,CITIC GROUP CORPORATION,
ビクトリア州財務公社,VICTORIAN TREASURY CORPORATION,
ニュー・サウス・ウェールズ財務公社,NEW SOUTH WALES TREASURY CORPORATION,
西オーストラリア州理財公社,WESTERN AUSTRALIAN TREASURY CORPORATION,
クイーンズランド州財務公社,QUEENSLAND TREASURY CORPORATION,
北欧投資銀行,NORDIC INVESTMENT BANK,
韓国輸出入銀行,KOREA EXPORT-IMPORT BANK,
ドイツ復興金融公庫,GERMAN RECONSTRUCTION FINANCE CORPORATION,
スウェーデン地方金融公社,KOMMUNINVEST SWEDEN,
アンデス開発公社,ANDES DEVELOPMENT CORPORATION,
チュニジア中央銀行,CENTRAL BANK OF TUNISIA,
ウルグアイ東方共和国,ORIENTAL REPUBLIC OF URUGUAY,
ＢＮＧ銀行Ｎ．Ｖ．,BNG BANK N. V.,
ドイツ農林金融公庫,GERMAN AGRICULTURAL FINANCE CORPORATION,
フィンランド地方金融公社,MUNICIPAL FINANCE CORPORATION OF FINLAND,
スペイン開発金融公庫,SPANISH DEVELOPMENT FINANCE CORPORATION,
ノルウェー地方金融公社,KOMMUNALBANKEN NORWAY,
ポーランド共和国,REPUBLIC OF POLAND,
デンマーク地方金融公庫,DENMARK LOCAL FINANCE CORPORATION,
ハンガリー,HUNGARY,
インド輸出入銀行,EXPORT-IMPORT BANK OF INDIA,
中米経済統合銀行,CENTRAL AMERICAN ECONOMIC INTEGRATION BANK,
予防接種のための国際金融ファシリティ（ＩＦＦＩｍ）,INTERNATIONAL FINANCIAL FACILITY FOR IMMUNIZATION (IFFIM),
ネスナ・エルエルピー,NESNA LLP,
日本生命保険相互会社,NIPPON LIFE INSURANCE COMPANY,
朝日生命保険相互会社,ASAHI MUTUAL LIFE INSURANCE COMPANY,
ブランデス・インベストメント・パートナーズ・エル・ピー,BRANDES INVESTMENT PARTNERS L.P.,
住友生命保険相互会社,SUMITOMO LIFE INSURANCE COMPANY,
三信株式会社,SANSHIN CO., LTD.,
第一生命ホールディングス株式会社,DAI-ICHI LIFE HOLDINGS CO., LTD.,
城北興業株式会社,JOHOKU KOGYO CO., LTD.,
ホソダ・エンタープライズ有限会社,HOSODA ENTERPRISE CO., LTD.,
大和証券株式会社,DAIWA SECURITIES CO., LTD.,
タワー投資顧問株式会社,TOWER INVESTMENT ADVISORS CO., LTD.,
アライアンス・バーンスタイン・エル・ピー,ALLIANCE BERNSTEIN L.P.,
伊藤忠丸紅鉄鋼株式会社,MARUBENI ITOCHU STEEL CORPORATION,
飯島興産株式会社,IIJIMA KOSAN CO., LTD.,
ＪＰモルガン・アセット・マネジメント株式会社,JPMORGAN ASSET MANAGEMENT CO., LTD.,
キャピタル・リサーチ・アンド・マネージメント・カンパニー,CAPITAL RESEARCH AND MANAGEMENT COMPANY,
富国生命保険相互会社,FUKOKU MUTUAL LIFE INSURANCE COMPANY,
ファースト・イーグル・インベストメント・マネジメント・エルエルシー,FIRST EAGLE INVESTMENT MANAGEMENT LLC,
株式会社ユニマットライフ,UNIMAT LIFE CO., LTD.,
明治安田生命保険相互会社,MEIJI YASUDA LIFE INSURANCE COMPANY,
東京海上アセットマネジメント株式会社,TOKIO MARINE ASSET MANAGEMENT CO., LTD.,
株式会社光和,KOWA CO., LTD.,
ドイチェ・アセット・マネジメント株式会社,DEUTSCHE ASSET MANAGEMENT CO., LTD.,
ユービーエス・エイ・ジー（銀行）,UBS AG (BANK),
テンプルトン・インベストメント・カウンセル・エルエルシー,TEMPLETON INVESTMENT COUNSEL LLC,
テンプルトン・グローバル・アドバイザーズ・リミテッド,TEMPLETON GLOBAL ADVISORS LIMITED,
ＢｏｆＡ証券株式会社,BOFA SECURITIES CO., LTD.,
インベスコ・アセット・マネジメント株式会社,INVESCO ASSET MANAGEMENT CO., LTD.,
新業株式会社,SHINGYO CO., LTD.,
ＴＣＳホールディングス株式会社,TCS HOLDINGS CO., LTD.,
三菱ＵＦＪキャピタル株式会社,MITSUBISHI UFJ CAPITAL CO., LTD.,
株式会社ＫＯＤＥＮホールディングス,KODEN HOLDINGS CO., LTD.,
金子真人ホールディングス株式会社,MASATO KANEKO HOLDINGS CO., LTD.,
株式会社三井クリエイト,MITSUI CREATE CO., LTD.,
株式会社加納アネシス,KANO ANESIS CO., LTD.,
株式会社マサトヨ,MASATOYO CO., LTD.,
一広株式会社,ICHIHIRO CO., LTD.,
三角開発株式会社,SANKAKU DEVELOPMENT CO., LTD.,
株式会社ワイエムピー,YMP CO., LTD.,
株式会社川野商事,KAWANO SHOJI CO., LTD.,
株式会社テックプランニング,TECH PLANNING CO., LTD.,
株式会社　ローズエージェンシー,ROSE AGENCY CO., LTD.,
株式会社セレス,CERES, INC.,
大和アセットマネジメント株式会社,Daiwa Asset Management Co., Ltd.,
三菱ＵＦＪアセットマネジメント株式会社,Mitsubishi UFJ Asset Management Co., Ltd.,


